Transaction_ID,Date,Time,Store_Name,Store_ID,Region,Category,Product_Name,Brand,SKU,Quantity,Unit_Price,Subtotal,Discount_Percent,Discount_Amount,Tax_Rate,Tax_Amount,Total_Amount,Cost_Per_Unit,Total_Cost,Profit,Profit_Margin,Payment_Method,Customer_Type,Customer_ID,Sales_Channel,Sales_Rep_ID,Promotion_Code,Shipping_Cost,Return_Status,Customer_Rating,Inventory_Status
TXN004801,2023-08-13,09:50:02,Denver Cherry Creek,ST014,Midwest,Books & Media,Cookbook,Modern Brand E,BOO5557,5,42.53,212.65,10,21.27,0.08,15.31,206.69,27.58,137.9,68.79,33.28,Debit Card,Returning,CUST1892,Phone Order,REP567,VIP30,23.21,No,3,In Stock
TXN004802,2022-01-19,09:17:47,San Diego Gaslamp,ST009,Southeast,Home & Living,Cushion,Contemporary Brand I,HOM1826,5,219.62,1098.1,0,0.0,0.08,87.85,1185.95,169.62,848.1,337.85,28.49,Gift Card,VIP,CUST6702,Mobile App,REP749,SUMMER20,23.14,No,3,Out of Stock
TXN004803,2023-03-14,11:27:02,Tampa Bay Street,ST020,Northeast,Electronics,Smartwatch,Designer Brand C,ELE8939,3,1292.19,3876.57,0,0.0,0.08,310.13,4186.7,917.4,2752.2,1434.5,34.26,Digital Wallet,New,CUST6493,Phone Order,REP746,SUMMER20,1.3,No,4,In Stock
TXN004804,2022-01-02,16:14:57,Orlando Mall,ST019,Southeast,Beauty & Personal Care,Perfume,Heritage Brand H,BEA8238,3,92.68,278.04,0,0.0,0.08,22.24,300.28,69.79,209.37,90.91,30.28,Gift Card,New,CUST1485,Mobile App,REP375,NEWCUST10,19.08,No,4,In Stock
TXN004805,2022-01-25,20:37:06,San Antonio Riverwalk,ST008,Southwest,Electronics,Smart TV,Luxury Brand B,ELE1747,1,1773.94,1773.94,0,0.0,0.08,141.92,1915.86,1298.28,1298.28,617.58,32.24,Credit Card,Returning,CUST3240,Phone Order,REP919,FLASH15,9.34,No,4,In Stock
TXN004806,2022-01-17,09:20:13,Austin Domain,ST012,Southwest,Beauty & Personal Care,Hair Dryer,Signature Brand G,BEA8134,4,72.4,289.6,25,72.4,0.08,17.38,234.58,47.62,190.48,44.1,18.8,Debit Card,Regular,CUST3438,In-Store,REP536,WINTER25,12.87,Yes,5,Low Stock
TXN004807,2023-11-10,13:45:59,San Antonio Riverwalk,ST008,West,Books & Media,Comic Book,Premium Brand A,BOO3393,1,46.69,46.69,15,7.0,0.08,3.18,42.87,30.09,30.09,12.78,29.81,Debit Card,Member,CUST4454,Mobile App,REP362,SUMMER20,0,Yes,3,In Stock
TXN004808,2023-02-11,13:36:46,Seattle Pike Place,ST013,West,Sports & Outdoors,Camping Tent,Heritage Brand H,SPO4050,4,196.69,786.76,0,0.0,0.08,62.94,849.7,127.75,511.0,338.7,39.86,Digital Wallet,Returning,CUST1073,Mobile App,REP715,FLASH15,0,No,2,Low Stock
TXN004809,2022-11-05,14:35:33,Las Vegas Strip,ST017,Southeast,Clothing,Jacket,Classic Brand D,CLO2229,4,54.71,218.84,0,0.0,0.08,17.51,236.35,36.05,144.2,92.15,38.99,Digital Wallet,Member,CUST4313,Phone Order,REP468,FLASH15,16.06,Yes,1,Out of Stock
TXN004810,2023-08-25,11:15:35,New York Flagship,ST001,West,Beauty & Personal Care,Hair Dryer,Classic Brand D,BEA1358,3,79.51,238.53,20,47.71,0.08,15.27,206.09,61.52,184.56,21.53,10.45,Digital Wallet,Regular,CUST4592,Online,REP394,NONE,7.93,No,5,In Stock
TXN004811,2023-04-26,21:50:17,Orlando Mall,ST019,Northeast,Home & Living,Bedding Set,Classic Brand D,HOM2822,2,369.95,739.9,20,147.98,0.08,47.35,639.27,281.08,562.16,77.11,12.06,Cash,New,CUST3911,Online,REP425,VIP30,19.72,Yes,3,Out of Stock
TXN004812,2023-08-27,18:37:50,Boston Newbury Street,ST015,Northeast,Clothing,Dress,Heritage Brand H,CLO6840,5,43.69,218.45,0,0.0,0.08,17.48,235.93,30.11,150.55,85.38,36.19,Cash,Returning,CUST8865,Phone Order,REP561,NONE,0,No,5,In Stock
TXN004813,2022-04-05,20:34:59,Denver Cherry Creek,ST014,Southeast,Toys & Games,Action Figure,Signature Brand G,TOY4757,4,32.75,131.0,30,39.3,0.08,7.34,99.04,24.44,97.76,1.28,1.29,Debit Card,New,CUST9991,Online,REP258,NONE,24.05,No,5,In Stock
TXN004814,2022-02-25,15:38:07,Denver Cherry Creek,ST014,Northeast,Beauty & Personal Care,Makeup Kit,Signature Brand G,BEA3392,4,138.03,552.12,25,138.03,0.08,33.13,447.22,97.06,388.24,58.98,13.19,Buy Now Pay Later,Regular,CUST9497,Online,REP914,NEWCUST10,16.5,No,5,Out of Stock
TXN004815,2023-12-17,18:57:22,Philadelphia Center City,ST007,Northeast,Footwear,Running Shoes,Luxury Brand B,FOO1689,3,179.09,537.27,15,80.59,0.08,36.53,493.21,114.37,343.11,150.1,30.43,Debit Card,VIP,CUST3210,Online,REP559,FLASH15,17.5,No,2,Out of Stock
TXN004816,2023-07-10,16:36:55,Dallas NorthPark,ST010,Midwest,Footwear,Boots,Modern Brand E,FOO8978,4,269.8,1079.2,0,0.0,0.08,86.34,1165.54,178.12,712.48,453.06,38.87,Buy Now Pay Later,Returning,CUST5066,Online,REP928,NONE,10.33,No,5,Low Stock
TXN004817,2022-03-15,12:34:08,Atlanta Buckhead,ST018,Northeast,Books & Media,Novel,Contemporary Brand I,BOO8036,2,13.69,27.38,25,6.84,0.08,1.64,22.18,10.27,20.54,1.64,7.39,Digital Wallet,Member,CUST2416,Phone Order,REP511,NONE,0,Yes,4,In Stock
TXN004818,2023-12-24,17:38:18,Orlando Mall,ST019,Northeast,Toys & Games,Puzzle,Luxury Brand B,TOY8883,1,32.21,32.21,0,0.0,0.08,2.58,34.79,21.49,21.49,13.3,38.23,Digital Wallet,Member,CUST4976,Mobile App,REP542,SUMMER20,11.46,No,3,In Stock
TXN004819,2022-12-26,14:46:02,Orlando Mall,ST019,Southwest,Beauty & Personal Care,Shampoo,Elite Brand F,BEA5247,3,66.55,199.65,25,49.91,0.08,11.98,161.72,45.05,135.15,26.57,16.43,Cash,New,CUST2128,Mobile App,REP447,WINTER25,23.18,No,5,Low Stock
TXN004820,2023-01-16,15:10:29,Chicago Magnificent Mile,ST003,Northeast,Jewelry,Ring,Premium Brand A,JEW8818,5,488.92,2444.6,30,733.38,0.08,136.9,1848.12,337.16,1685.8,162.32,8.78,Gift Card,VIP,CUST7425,Mobile App,REP814,NEWCUST10,4.52,No,2,In Stock
TXN004821,2023-08-30,10:14:29,Boston Newbury Street,ST015,Southwest,Accessories,Sunglasses,Designer Brand C,ACC6736,3,50.61,151.83,30,45.55,0.08,8.5,114.78,40.19,120.57,-5.79,-5.04,Cash,Regular,CUST8137,Mobile App,REP701,SUMMER20,15.61,No,4,In Stock
TXN004822,2023-03-11,21:24:39,Los Angeles Downtown,ST002,Southeast,Home & Living,Clock,Heritage Brand H,HOM8879,5,122.5,612.5,15,91.88,0.08,41.65,562.27,93.19,465.95,96.32,17.13,Digital Wallet,Member,CUST2070,Online,REP820,FLASH15,22.47,No,2,Low Stock
TXN004823,2022-07-31,19:17:02,Seattle Pike Place,ST013,Midwest,Sports & Outdoors,Dumbbell Set,Premium Brand A,SPO1953,3,198.39,595.17,10,59.52,0.08,42.85,578.5,129.51,388.53,189.97,32.84,Digital Wallet,VIP,CUST7935,Mobile App,REP279,NONE,0,No,5,In Stock
TXN004824,2023-10-26,11:32:25,Austin Domain,ST012,Northeast,Electronics,Smartphone,Designer Brand C,ELE6877,2,385.89,771.78,0,0.0,0.08,61.74,833.52,274.59,549.18,284.34,34.11,Cash,Regular,CUST7669,Online,REP221,FLASH15,8.95,No,3,Low Stock
TXN004825,2022-08-05,20:34:35,Portland Pearl District,ST016,Southeast,Toys & Games,Doll,Classic Brand D,TOY3075,4,79.94,319.76,30,95.93,0.08,17.91,241.74,48.08,192.32,49.42,20.44,Cash,New,CUST2475,Online,REP631,FLASH15,1.03,No,4,In Stock
TXN004826,2023-11-12,13:57:31,Los Angeles Downtown,ST002,Southeast,Home & Living,Wall Art,Heritage Brand H,HOM6778,1,334.4,334.4,30,100.32,0.08,18.73,252.81,237.52,237.52,15.29,6.05,Cash,Member,CUST4614,In-Store,REP372,NONE,8.03,Yes,5,In Stock
TXN004827,2023-02-13,16:07:23,Los Angeles Downtown,ST002,West,Clothing,Skirt,Designer Brand C,CLO8271,2,130.19,260.38,30,78.11,0.08,14.58,196.85,92.23,184.46,12.39,6.29,Credit Card,Regular,CUST8977,Mobile App,REP199,VIP30,10.56,No,1,Out of Stock
TXN004828,2022-10-14,19:54:35,Portland Pearl District,ST016,Southeast,Toys & Games,Action Figure,Exclusive Brand J,TOY9484,5,65.27,326.35,20,65.27,0.08,20.89,281.97,48.16,240.8,41.17,14.6,Credit Card,VIP,CUST5342,Mobile App,REP704,FLASH15,0,No,5,In Stock
TXN004829,2022-04-12,09:03:14,Los Angeles Downtown,ST002,Southeast,Electronics,Gaming Console,Classic Brand D,ELE7809,2,1979.74,3959.48,0,0.0,0.08,316.76,4276.24,1324.39,2648.78,1627.46,38.06,Cash,Member,CUST2321,In-Store,REP441,WINTER25,3.12,No,4,In Stock
TXN004830,2022-11-01,21:25:21,Tampa Bay Street,ST020,Southeast,Footwear,Running Shoes,Contemporary Brand I,FOO2457,2,260.58,521.16,20,104.23,0.08,33.35,450.28,204.75,409.5,40.78,9.06,Debit Card,Member,CUST9510,Mobile App,REP636,NONE,11.6,No,2,In Stock
TXN004831,2023-04-15,17:54:39,Miami Beach,ST004,Midwest,Electronics,Smartwatch,Exclusive Brand J,ELE1265,3,259.88,779.64,25,194.91,0.08,46.78,631.51,190.11,570.33,61.18,9.69,Gift Card,Returning,CUST9094,Mobile App,REP554,VIP30,3.87,No,5,Low Stock
TXN004832,2022-01-29,15:17:42,Miami Beach,ST004,Southwest,Accessories,Wallet,Designer Brand C,ACC9642,2,221.47,442.94,0,0.0,0.08,35.44,478.38,153.84,307.68,170.7,35.68,Gift Card,Member,CUST5580,Phone Order,REP973,FLASH15,7.47,No,1,Out of Stock
TXN004833,2023-07-29,13:39:16,Houston Galleria,ST005,Northeast,Footwear,Dress Shoes,Exclusive Brand J,FOO3005,4,244.69,978.76,20,195.75,0.08,62.64,845.65,155.98,623.92,221.73,26.22,Cash,Returning,CUST1675,Mobile App,REP935,NONE,15.91,No,4,In Stock
TXN004834,2022-01-22,12:14:09,San Jose Valley Fair,ST011,Southeast,Books & Media,Cookbook,Designer Brand C,BOO4945,5,15.11,75.55,0,0.0,0.08,6.04,81.59,11.79,58.95,22.64,27.75,Cash,Regular,CUST6248,Phone Order,REP544,NONE,9.91,No,2,In Stock
TXN004835,2023-10-07,12:09:03,Houston Galleria,ST005,West,Clothing,Jacket,Designer Brand C,CLO1811,1,107.3,107.3,10,10.73,0.08,7.73,104.3,80.79,80.79,23.51,22.54,Buy Now Pay Later,VIP,CUST3444,Mobile App,REP924,WINTER25,15.11,No,2,Low Stock
TXN004836,2023-09-15,14:16:54,San Antonio Riverwalk,ST008,Southeast,Accessories,Watch,Contemporary Brand I,ACC4413,5,115.92,579.6,20,115.92,0.08,37.09,500.77,85.2,426.0,74.77,14.93,Digital Wallet,New,CUST2249,In-Store,REP800,NONE,0,No,1,Low Stock
TXN004837,2022-04-24,15:27:07,Philadelphia Center City,ST007,West,Sports & Outdoors,Camping Tent,Designer Brand C,SPO1343,2,453.02,906.04,10,90.6,0.08,65.24,880.68,285.71,571.42,309.26,35.12,Buy Now Pay Later,VIP,CUST5619,Phone Order,REP906,NONE,12.81,No,3,In Stock
TXN004838,2023-06-10,21:30:25,Austin Domain,ST012,West,Sports & Outdoors,Bicycle,Heritage Brand H,SPO5191,2,100.42,200.84,25,50.21,0.08,12.05,162.68,65.36,130.72,31.96,19.65,Credit Card,Member,CUST1351,In-Store,REP416,WINTER25,7.45,No,4,In Stock
TXN004839,2023-05-14,11:46:57,Houston Galleria,ST005,West,Footwear,Loafers,Modern Brand E,FOO4709,5,74.71,373.55,20,74.71,0.08,23.91,322.75,57.23,286.15,36.6,11.34,Gift Card,Returning,CUST9056,Online,REP392,NONE,0,No,2,In Stock
TXN004840,2023-10-28,15:58:15,Dallas NorthPark,ST010,West,Jewelry,Bracelet,Signature Brand G,JEW4587,4,4976.41,19905.64,20,3981.13,0.08,1273.96,17198.47,3091.27,12365.08,4833.39,28.1,Credit Card,Returning,CUST3979,Mobile App,REP535,VIP30,5.89,No,4,In Stock
TXN004841,2023-05-02,11:27:55,Boston Newbury Street,ST015,West,Beauty & Personal Care,Makeup Kit,Elite Brand F,BEA9852,4,122.44,489.76,10,48.98,0.08,35.26,476.04,82.31,329.24,146.8,30.84,Cash,VIP,CUST3216,In-Store,REP266,NONE,22.53,Yes,2,In Stock
TXN004842,2022-11-15,15:22:23,Dallas NorthPark,ST010,Southwest,Jewelry,Earrings,Heritage Brand H,JEW6192,3,993.35,2980.05,15,447.01,0.08,202.64,2735.68,636.2,1908.6,827.08,30.23,Cash,Returning,CUST8464,Online,REP389,WINTER25,21.13,No,1,In Stock
TXN004843,2023-06-09,21:55:03,Los Angeles Downtown,ST002,West,Electronics,Gaming Console,Exclusive Brand J,ELE3536,3,320.92,962.76,15,144.41,0.08,65.47,883.82,217.92,653.76,230.06,26.03,Gift Card,New,CUST7769,Phone Order,REP560,NONE,6.64,No,1,In Stock
TXN004844,2023-05-16,20:47:50,Seattle Pike Place,ST013,Midwest,Sports & Outdoors,Yoga Mat,Heritage Brand H,SPO9084,2,181.31,362.62,30,108.79,0.08,20.31,274.14,109.08,218.16,55.98,20.42,Gift Card,VIP,CUST1297,In-Store,REP194,WINTER25,0,No,4,Low Stock
TXN004845,2023-03-12,17:59:45,Dallas NorthPark,ST010,Northeast,Clothing,Sweater,Classic Brand D,CLO9643,1,92.88,92.88,25,23.22,0.08,5.57,75.23,73.36,73.36,1.87,2.49,Credit Card,Returning,CUST6024,Mobile App,REP604,NONE,0,No,3,Out of Stock
TXN004846,2023-06-14,21:05:29,Miami Beach,ST004,Southwest,Home & Living,Clock,Modern Brand E,HOM1544,1,64.34,64.34,10,6.43,0.08,4.63,62.54,47.3,47.3,15.24,24.37,Digital Wallet,Returning,CUST6533,Phone Order,REP365,NONE,7.03,No,1,Low Stock
TXN004847,2023-07-05,14:14:43,Tampa Bay Street,ST020,Northeast,Books & Media,Magazine,Premium Brand A,BOO6458,5,46.95,234.75,0,0.0,0.08,18.78,253.53,34.07,170.35,83.18,32.81,Digital Wallet,VIP,CUST9540,In-Store,REP128,SUMMER20,8.62,No,3,In Stock
TXN004848,2022-09-25,15:53:09,Los Angeles Downtown,ST002,Southeast,Electronics,Tablet,Luxury Brand B,ELE9191,1,1374.4,1374.4,0,0.0,0.08,109.95,1484.35,992.43,992.43,491.92,33.14,Debit Card,VIP,CUST2399,Phone Order,REP779,FLASH15,3.99,No,3,In Stock
TXN004849,2023-04-19,21:11:08,Austin Domain,ST012,West,Electronics,Laptop,Heritage Brand H,ELE2165,1,1957.3,1957.3,0,0.0,0.08,156.58,2113.88,1237.32,1237.32,876.56,41.47,Digital Wallet,Member,CUST4013,Phone Order,REP389,NONE,19.08,No,3,Low Stock
TXN004850,2022-03-15,14:07:02,Houston Galleria,ST005,Southwest,Clothing,Jeans,Premium Brand A,CLO7146,5,151.78,758.9,25,189.72,0.08,45.53,614.71,102.48,512.4,102.31,16.64,Credit Card,Member,CUST8398,Phone Order,REP934,NEWCUST10,22.71,No,2,In Stock
TXN004851,2022-03-30,17:36:45,Austin Domain,ST012,Southeast,Toys & Games,Board Game,Luxury Brand B,TOY3953,2,89.04,178.08,0,0.0,0.08,14.25,192.33,61.83,123.66,68.67,35.7,Credit Card,Returning,CUST9111,Online,REP546,NEWCUST10,14.55,No,4,Out of Stock
TXN004852,2023-09-06,20:26:27,Chicago Magnificent Mile,ST003,Northeast,Electronics,Tablet,Classic Brand D,ELE1947,3,744.61,2233.83,10,223.38,0.08,160.84,2171.29,578.39,1735.17,436.12,20.09,Buy Now Pay Later,Returning,CUST8257,Mobile App,REP481,NONE,0,No,4,Low Stock
TXN004853,2022-02-06,12:20:58,Phoenix Fashion Square,ST006,Northeast,Toys & Games,Puzzle,Luxury Brand B,TOY9307,2,20.1,40.2,0,0.0,0.08,3.22,43.42,13.85,27.7,15.72,36.2,Cash,Returning,CUST9219,In-Store,REP895,VIP30,21.78,No,2,In Stock
TXN004854,2023-12-05,17:01:39,Austin Domain,ST012,West,Home & Living,Clock,Classic Brand D,HOM9292,5,69.92,349.6,5,17.48,0.08,26.57,358.69,48.83,244.15,114.54,31.93,Credit Card,VIP,CUST6444,Mobile App,REP929,SUMMER20,7.49,No,2,Low Stock
TXN004855,2023-04-02,20:34:57,New York Flagship,ST001,Southeast,Toys & Games,Board Game,Exclusive Brand J,TOY1473,4,47.18,188.72,5,9.44,0.08,14.34,193.62,35.82,143.28,50.34,26.0,Cash,Member,CUST9635,Mobile App,REP639,NONE,0,No,2,Out of Stock
TXN004856,2023-06-18,17:22:15,San Antonio Riverwalk,ST008,Southeast,Clothing,Jacket,Designer Brand C,CLO9527,4,128.16,512.64,30,153.79,0.08,28.71,387.56,97.88,391.52,-3.96,-1.02,Gift Card,Member,CUST6915,Online,REP832,WINTER25,20.73,No,2,Low Stock
TXN004857,2023-01-30,20:26:02,San Diego Gaslamp,ST009,Midwest,Accessories,Sunglasses,Elite Brand F,ACC7933,5,141.1,705.5,25,176.38,0.08,42.33,571.45,93.05,465.25,106.2,18.58,Gift Card,VIP,CUST5204,Online,REP918,NONE,7.89,No,4,In Stock
TXN004858,2023-11-18,17:02:06,Seattle Pike Place,ST013,West,Clothing,T-Shirt,Signature Brand G,CLO3519,3,86.94,260.82,20,52.16,0.08,16.69,225.35,62.55,187.65,37.7,16.73,Debit Card,New,CUST3904,Online,REP332,NONE,0,No,4,In Stock
TXN004859,2023-04-17,19:56:54,Atlanta Buckhead,ST018,Southeast,Accessories,Hat,Contemporary Brand I,ACC8588,2,288.22,576.44,0,0.0,0.08,46.12,622.56,200.65,401.3,221.26,35.54,Credit Card,Member,CUST9373,Phone Order,REP494,NEWCUST10,20.09,No,3,In Stock
TXN004860,2022-11-08,19:32:39,Dallas NorthPark,ST010,Northeast,Beauty & Personal Care,Body Lotion,Exclusive Brand J,BEA4356,1,96.21,96.21,0,0.0,0.08,7.7,103.91,72.11,72.11,31.8,30.6,Credit Card,Returning,CUST3182,In-Store,REP337,NONE,24.28,No,3,In Stock
TXN004861,2022-07-22,09:55:39,Austin Domain,ST012,Southwest,Jewelry,Bracelet,Contemporary Brand I,JEW7632,1,1693.63,1693.63,0,0.0,0.08,135.49,1829.12,1202.37,1202.37,626.75,34.27,Debit Card,Returning,CUST7413,Phone Order,REP799,FLASH15,15.31,Yes,5,Low Stock
TXN004862,2022-09-18,14:10:50,Denver Cherry Creek,ST014,Northeast,Accessories,Scarf,Modern Brand E,ACC6523,2,207.37,414.74,0,0.0,0.08,33.18,447.92,134.89,269.78,178.14,39.77,Gift Card,Member,CUST3924,Online,REP810,FLASH15,7.38,No,3,In Stock
TXN004863,2023-07-23,21:02:32,Orlando Mall,ST019,West,Electronics,Camera,Luxury Brand B,ELE7519,2,405.03,810.06,0,0.0,0.08,64.8,874.86,247.1,494.2,380.66,43.51,Gift Card,Member,CUST2826,Phone Order,REP475,NEWCUST10,2.74,No,2,Low Stock
TXN004864,2022-07-28,10:07:05,Phoenix Fashion Square,ST006,Northeast,Accessories,Wallet,Signature Brand G,ACC1409,5,399.45,1997.25,10,199.72,0.08,143.8,1941.33,282.53,1412.65,528.68,27.23,Gift Card,New,CUST7228,Online,REP831,NONE,0,No,4,In Stock
TXN004865,2023-08-17,21:03:06,San Diego Gaslamp,ST009,Midwest,Beauty & Personal Care,Makeup Kit,Signature Brand G,BEA2910,5,39.39,196.95,0,0.0,0.08,15.76,212.71,27.3,136.5,76.21,35.83,Debit Card,VIP,CUST1934,Phone Order,REP870,VIP30,20.72,Yes,2,In Stock
TXN004866,2022-05-17,18:20:12,San Antonio Riverwalk,ST008,Southwest,Accessories,Wallet,Heritage Brand H,ACC3819,4,381.14,1524.56,10,152.46,0.08,109.77,1481.87,275.13,1100.52,381.35,25.73,Cash,VIP,CUST2201,In-Store,REP225,VIP30,18.38,No,4,Out of Stock
TXN004867,2023-04-19,21:48:03,Miami Beach,ST004,West,Footwear,Heels,Luxury Brand B,FOO3000,1,52.94,52.94,0,0.0,0.08,4.24,57.18,41.69,41.69,15.49,27.09,Debit Card,Regular,CUST6640,Phone Order,REP173,SUMMER20,16.86,Yes,4,Low Stock
TXN004868,2022-01-17,15:48:45,Houston Galleria,ST005,Southeast,Footwear,Sandals,Classic Brand D,FOO2992,3,158.68,476.04,20,95.21,0.08,30.47,411.3,114.04,342.12,69.18,16.82,Gift Card,Returning,CUST7000,Online,REP713,VIP30,9.1,No,1,In Stock
TXN004869,2022-11-11,11:51:49,Miami Beach,ST004,Midwest,Sports & Outdoors,Yoga Mat,Luxury Brand B,SPO6814,1,799.4,799.4,10,79.94,0.08,57.56,777.02,613.87,613.87,163.15,21.0,Digital Wallet,Regular,CUST4664,Mobile App,REP701,SUMMER20,0,No,2,Out of Stock
TXN004870,2022-02-09,15:13:23,Los Angeles Downtown,ST002,West,Toys & Games,Building Blocks,Elite Brand F,TOY8357,3,50.7,152.1,0,0.0,0.08,12.17,164.27,34.09,102.27,62.0,37.74,Buy Now Pay Later,Returning,CUST1965,Phone Order,REP192,VIP30,21.45,No,2,In Stock
TXN004871,2023-03-23,09:20:12,San Jose Valley Fair,ST011,West,Home & Living,Mirror,Signature Brand G,HOM5091,3,280.43,841.29,20,168.26,0.08,53.84,726.87,220.78,662.34,64.53,8.88,Buy Now Pay Later,Returning,CUST6859,Online,REP778,SUMMER20,9.46,No,4,Out of Stock
TXN004872,2023-07-26,14:08:40,New York Flagship,ST001,West,Beauty & Personal Care,Makeup Kit,Contemporary Brand I,BEA4283,5,121.82,609.1,15,91.36,0.08,41.42,559.16,78.18,390.9,168.26,30.09,Debit Card,VIP,CUST7279,In-Store,REP665,NONE,0,Yes,1,Out of Stock
TXN004873,2022-09-13,14:27:22,Philadelphia Center City,ST007,Midwest,Electronics,Smart TV,Modern Brand E,ELE1211,5,1328.24,6641.2,15,996.18,0.08,451.6,6096.62,1026.98,5134.9,961.72,15.77,Cash,Member,CUST6850,Online,REP839,NONE,12.41,No,4,In Stock
TXN004874,2023-09-08,16:52:52,Tampa Bay Street,ST020,Northeast,Jewelry,Ring,Luxury Brand B,JEW8429,5,1913.42,9567.1,10,956.71,0.08,688.83,9299.22,1476.32,7381.6,1917.62,20.62,Buy Now Pay Later,VIP,CUST5302,In-Store,REP726,VIP30,20.54,No,2,In Stock
TXN004875,2023-06-21,16:27:10,San Diego Gaslamp,ST009,Southeast,Accessories,Handbag,Classic Brand D,ACC6781,2,204.13,408.26,10,40.83,0.08,29.39,396.82,156.94,313.88,82.94,20.9,Buy Now Pay Later,New,CUST3253,Phone Order,REP406,VIP30,10.16,No,5,In Stock
TXN004876,2023-11-21,19:30:45,San Diego Gaslamp,ST009,Southwest,Sports & Outdoors,Dumbbell Set,Designer Brand C,SPO9159,5,446.79,2233.95,0,0.0,0.08,178.72,2412.67,301.47,1507.35,905.32,37.52,Gift Card,New,CUST5764,Phone Order,REP129,NEWCUST10,10.36,No,2,In Stock
TXN004877,2023-11-05,18:29:22,Seattle Pike Place,ST013,West,Books & Media,Novel,Premium Brand A,BOO8690,2,12.73,25.46,0,0.0,0.08,2.04,27.5,9.11,18.22,9.28,33.75,Credit Card,Member,CUST9771,Phone Order,REP809,SUMMER20,4.64,No,5,Low Stock
TXN004878,2022-03-24,14:07:58,Seattle Pike Place,ST013,West,Jewelry,Pendant,Heritage Brand H,JEW5834,5,823.77,4118.85,20,823.77,0.08,263.61,3558.69,533.7,2668.5,890.19,25.01,Gift Card,New,CUST6754,Mobile App,REP164,NONE,0,No,1,In Stock
TXN004879,2023-05-15,13:47:15,Dallas NorthPark,ST010,Southwest,Sports & Outdoors,Tennis Racket,Exclusive Brand J,SPO9403,2,451.36,902.72,15,135.41,0.08,61.38,828.69,342.97,685.94,142.75,17.23,Buy Now Pay Later,Member,CUST1426,Mobile App,REP646,NEWCUST10,20.88,No,4,Out of Stock
TXN004880,2022-07-08,15:20:35,Austin Domain,ST012,West,Sports & Outdoors,Camping Tent,Premium Brand A,SPO2920,2,599.03,1198.06,10,119.81,0.08,86.26,1164.51,382.57,765.14,399.37,34.3,Gift Card,Regular,CUST1887,Phone Order,REP390,WINTER25,2.05,No,2,In Stock
TXN004881,2023-10-18,11:32:46,Phoenix Fashion Square,ST006,Southeast,Jewelry,Earrings,Elite Brand F,JEW5601,3,279.74,839.22,30,251.77,0.08,47.0,634.45,167.93,503.79,130.66,20.59,Digital Wallet,Regular,CUST9425,In-Store,REP865,NONE,0.25,No,5,Out of Stock
TXN004882,2023-04-02,17:22:42,Boston Newbury Street,ST015,Northeast,Sports & Outdoors,Tennis Racket,Premium Brand A,SPO4020,1,114.39,114.39,10,11.44,0.08,8.24,111.19,85.47,85.47,25.72,23.13,Buy Now Pay Later,Returning,CUST6983,Online,REP283,NONE,0,No,5,Low Stock
TXN004883,2022-04-16,17:37:03,Orlando Mall,ST019,Southeast,Home & Living,Vase,Designer Brand C,HOM9705,5,208.73,1043.65,0,0.0,0.08,83.49,1127.14,161.0,805.0,322.14,28.58,Cash,Returning,CUST2985,Phone Order,REP956,NONE,18.54,No,4,Out of Stock
TXN004884,2023-04-15,09:29:15,San Antonio Riverwalk,ST008,Midwest,Books & Media,Audio Book,Contemporary Brand I,BOO4938,5,30.84,154.2,0,0.0,0.08,12.34,166.54,19.24,96.2,70.34,42.24,Digital Wallet,VIP,CUST7394,Online,REP895,NONE,16.29,No,5,Out of Stock
TXN004885,2023-01-20,15:06:15,Dallas NorthPark,ST010,Northeast,Accessories,Watch,Exclusive Brand J,ACC8133,1,44.52,44.52,0,0.0,0.08,3.56,48.08,33.9,33.9,14.18,29.49,Buy Now Pay Later,VIP,CUST2819,Mobile App,REP199,WINTER25,7.33,No,2,In Stock
TXN004886,2022-12-10,10:36:58,Austin Domain,ST012,West,Jewelry,Bracelet,Elite Brand F,JEW7176,4,3346.86,13387.44,15,2008.12,0.08,910.35,12289.67,2070.0,8280.0,4009.67,32.63,Buy Now Pay Later,Returning,CUST5603,Mobile App,REP961,NONE,10.62,No,5,Low Stock
TXN004887,2023-04-07,18:37:20,Austin Domain,ST012,Northeast,Jewelry,Necklace,Modern Brand E,JEW5519,4,505.61,2022.44,25,505.61,0.08,121.35,1638.18,306.36,1225.44,412.74,25.2,Buy Now Pay Later,Member,CUST4726,In-Store,REP270,NONE,1.33,No,3,Low Stock
TXN004888,2023-05-19,15:16:44,Atlanta Buckhead,ST018,Southwest,Home & Living,Lamp,Luxury Brand B,HOM6838,1,60.61,60.61,0,0.0,0.08,4.85,65.46,43.58,43.58,21.88,33.42,Digital Wallet,Member,CUST4515,Online,REP462,VIP30,5.19,No,4,In Stock
TXN004889,2023-12-16,11:54:05,Miami Beach,ST004,Southeast,Accessories,Watch,Designer Brand C,ACC9736,4,44.68,178.72,5,8.94,0.08,13.58,183.36,26.86,107.44,75.92,41.4,Buy Now Pay Later,Regular,CUST9935,Mobile App,REP459,VIP30,24.46,No,5,In Stock
TXN004890,2022-01-13,09:49:36,Atlanta Buckhead,ST018,Midwest,Books & Media,Novel,Exclusive Brand J,BOO3793,2,26.92,53.84,0,0.0,0.08,4.31,58.15,20.89,41.78,16.37,28.15,Buy Now Pay Later,New,CUST9811,Phone Order,REP979,FLASH15,0,No,2,In Stock
